customer_id,customer_name,email,signup_date,segment,province
C003670,Customer_3670,customer_3670@example.com,2021-01-31,High Value,NL
C008767,Customer_8767,customer_8767@example.com,2021-01-31,Returning,NB
C000964,Customer_964,customer_964@example.com,2021-02-01,New,AB
C005957,Customer_5957,customer_5957@example.com,2021-02-01,High Value,QC
C009216,Customer_9216,customer_9216@example.com,2021-02-01,New,PE
C007971,Customer_7971,customer_7971@example.com,2021-02-02,New,PE
C002874,Customer_2874,customer_2874@example.com,2021-02-03,New,MB
C002194,Customer_2194,customer_2194@example.com,2021-02-03,Returning,QC
C006973,Customer_6973,customer_6973@example.com,2021-02-03,High Value,ON
C008190,Customer_8190,customer_8190@example.com,2021-02-04,Returning,BC
C003952,Customer_3952,customer_3952@example.com,2021-02-04,Returning,BC
C009823,Customer_9823,customer_9823@example.com,2021-02-04,New,PE
C008997,Customer_8997,customer_8997@example.com,2021-02-04,New,NS
C000903,Customer_903,customer_903@example.com,2021-02-04,New,SK
C007712,Customer_7712,,2021-02-05,New,MB
C007208,Customer_7208,customer_7208@example.com,2021-02-05,New,NS
C007974,Customer_7974,,2021-02-05,High Value,ON
C009567,Customer_9567,customer_9567@example.com,2021-02-05,Returning,NB
C007729,Customer_7729,customer_7729@example.com,2021-02-06,Returning,AB
C007212,Customer_5567,customer_5567@example.com,2021-02-06,New,BC
C003444,Customer_3444,customer_3444@example.com,2021-02-06,Returning,NS
C009794,Customer_9794,customer_9794@example.com,2021-02-07,High Value,NS
C009280,Customer_9280,customer_9280@example.com,2021-02-07,Returning,NS
C002394,Customer_2394,customer_2394@example.com,2021-02-07,Returning,SK
C002703,Customer_2703,customer_2703@example.com,2021-02-07,Returning,PE
C006203,Customer_6203,customer_6203@example.com,2021-02-08,Returning,PE
C007627,Customer_7627,customer_7627@example.com,2021-02-08,Returning,ON
C009633,Customer_9633,customer_9633@example.com,2021-02-08,High Value,SK
C004930,Customer_4930,customer_4930@example.com,2021-02-08,Returning,NS
C008042,Customer_8042,customer_8042@example.com,2021-02-08,Returning,NL
C002299,Customer_2299,customer_2299@example.com,2021-02-09,High Value,NS
C006162,Customer_6162,customer_6162@example.com,2021-02-09,Returning,NL
C005772,Customer_5772,,2021-02-09,New,MB
C001257,Customer_1257,customer_1257@example.com,2021-02-09,Returning,NB
C003413,Customer_3413,customer_3413@example.com,2021-02-09,Returning,QC
C009754,Customer_9754,customer_9754@example.com,2021-02-09,High Value,PE
C007537,Customer_7537,customer_7537@example.com,2021-02-09,New,NL
C005884,Customer_5884,customer_5884@example.com,2021-02-10,High Value,BC
C003622,Customer_3622,customer_3622@example.com,2021-02-10,Returning,PE
C009921,Customer_9921,customer_9921@example.com,2021-02-11,Returning,NS
C000363,Customer_363,customer_363@example.com,2021-02-11,New,BC
C006660,Customer_6660,,2021-02-11,High Value,QC
C009964,Customer_9964,customer_9964@example.com,2021-02-12,High Value,SK
C009992,Customer_9992,customer_9992@example.com,2021-02-12,New,NL
C003714,Customer_3714,customer_3714@example.com,2021-02-12,Returning,AB
C005587,Customer_5587,customer_5587@example.com,2021-02-12,Returning,SK
C003882,Customer_3882,customer_3882@example.com,2021-02-12,High Value,NL
C002241,Customer_2241,,2021-02-12,Returning,SK
C005739,Customer_5739,customer_5739@example.com,2021-02-13,Returning,SK
C007139,Customer_7139,customer_7139@example.com,2021-02-13,High Value,NS
C003850,Customer_3850,customer_3850@example.com,2021-02-13,High Value,NB
C003029,Customer_3029,customer_3029@example.com,2021-02-14,High Value,SK
C003314,Customer_3314,customer_3314@example.com,2021-02-14,New,MB
C003741,Customer_3741,customer_3741@example.com,2021-02-14,New,NS
C002747,Customer_2747,customer_2747@example.com,2021-02-14,Returning,PE
C008766,Customer_8766,,2021-02-14,Returning,MB
C005502,Customer_5502,customer_5502@example.com,2021-02-15,New,MB
C007088,Customer_7088,,2021-02-15,New,SK
C003152,Customer_3152,customer_3152@example.com,2021-02-15,Returning,QC
C000976,Customer_976,customer_976@example.com,2021-02-15,New,NS
C009484,Customer_9484,customer_9484@example.com,2021-02-16,New,NL
C002914,Customer_2914,customer_2914@example.com,2021-02-16,High Value,NB
C003197,Customer_3197,customer_3197@example.com,2021-02-16,Returning,QC
C007220,Customer_7220,customer_7220@example.com,2021-02-16,Returning,PE
C004261,Customer_4261,customer_4261@example.com,2021-02-16,High Value,BC
C004967,Customer_4967,customer_4967@example.com,2021-02-16,New,AB
C005320,Customer_5320,customer_5320@example.com,2021-02-16,Returning,ON
C001946,Customer_4209,customer_4209@example.com,2021-02-17,New,PE
C005351,Customer_5351,,2021-02-17,New,SK
C002315,Customer_2315,customer_2315@example.com,2021-02-17,New,ON
C004373,Customer_4373,customer_4373@example.com,2021-02-18,Returning,NL
C000078,Customer_78,customer_78@example.com,2021-02-18,New,QC
C000032,Customer_32,customer_32@example.com,2021-02-18,High Value,NL
C004155,Customer_4155,customer_4155@example.com,2021-02-18,Returning,PE
C003336,Customer_3336,customer_3336@example.com,2021-02-19,Returning,NS
C009910,Customer_9910,customer_9910@example.com,2021-02-19,Returning,NB
C009902,Customer_9902,customer_9902@example.com,2021-02-19,Returning,NL
C007074,Customer_7074,customer_7074@example.com,2021-02-20,New,QC
C005246,Customer_5246,customer_5246@example.com,2021-02-20,Returning,NL
C001512,Customer_1512,customer_1512@example.com,2021-02-20,New,AB
C006532,Customer_6532,customer_6532@example.com,2021-02-20,New,NB
C003782,Customer_3782,customer_3782@example.com,2021-02-20,New,BC
C000567,Customer_567,customer_567@example.com,2021-02-20,Returning,AB
C008848,Customer_8848,customer_8848@example.com,2021-02-21,New,PE
C009031,Customer_9031,customer_9031@example.com,2021-02-21,New,NB
C003811,Customer_3811,customer_3811@example.com,2021-02-21,High Value,QC
C001503,Customer_1503,customer_1503@example.com,2021-02-22,Returning,BC
C005416,Customer_5416,customer_5416@example.com,2021-02-23,High Value,AB
C001479,Customer_1479,customer_1479@example.com,2021-02-24,New,ON
C006121,Customer_6121,customer_6121@example.com,2021-02-24,High Value,BC
C000326,Customer_326,customer_326@example.com,2021-02-24,New,NB
C008659,Customer_8659,customer_8659@example.com,2021-02-24,Returning,ON
C003484,Customer_3484,customer_3484@example.com,2021-02-25,Returning,NS
C001545,Customer_1545,customer_1545@example.com,2021-02-25,New,PE
C007079,Customer_7079,customer_7079@example.com,2021-02-25,New,ON
C003702,Customer_3702,customer_3702@example.com,2021-02-25,Returning,NB
C003089,Customer_3089,customer_3089@example.com,2021-02-26,Returning,QC
C006993,Customer_6993,customer_6993@example.com,2021-02-26,High Value,ON
C006333,Customer_6333,customer_6333@example.com,2021-02-27,Returning,SK
C006832,Customer_6832,customer_6832@example.com,2021-02-27,New,SK
C000626,Customer_626,customer_626@example.com,2021-02-28,Returning,QC
C005694,Customer_5694,customer_5694@example.com,2021-02-28,New,PE
C008625,Customer_8625,customer_8625@example.com,2021-02-28,New,BC
C000486,Customer_486,,2021-02-28,High Value,ON
C005216,Customer_5216,customer_5216@example.com,2021-02-28,Returning,BC
C007145,Customer_7145,customer_7145@example.com,2021-03-01,New,QC
C001112,Customer_1112,customer_1112@example.com,2021-03-01,New,SK
C009591,Customer_9591,,2021-03-01,High Value,BC
C001291,Customer_1291,customer_1291@example.com,2021-03-02,Returning,BC
C006415,Customer_6415,customer_6415@example.com,2021-03-02,High Value,PE
C009058,Customer_9058,customer_9058@example.com,2021-03-03,New,NS
C006263,Customer_6263,customer_6263@example.com,2021-03-03,Returning,AB
C007968,Customer_7968,customer_7968@example.com,2021-03-03,New,ON
C001817,Customer_1817,customer_1817@example.com,2021-03-03,Returning,AB
C000148,Customer_148,customer_148@example.com,2021-03-03,Returning,NS
C005305,Customer_5305,customer_5305@example.com,2021-03-03,High Value,SK
C008688,Customer_8688,customer_8688@example.com,2021-03-03,New,NL
C002209,Customer_2209,customer_2209@example.com,2021-03-04,New,MB
C006040,Customer_6040,customer_6040@example.com,2021-03-04,High Value,SK
C001288,Customer_1288,customer_1288@example.com,2021-03-04,High Value,ON
C005387,Customer_5387,customer_5387@example.com,2021-03-05,Returning,NL
C001386,Customer_1386,customer_1386@example.com,2021-03-05,High Value,MB
C000637,Customer_637,customer_637@example.com,2021-03-05,New,NB
C009105,Customer_9105,customer_9105@example.com,2021-03-05,High Value,AB
C003435,Customer_3435,customer_3435@example.com,2021-03-05,Returning,PE
C007807,Customer_7807,,2021-03-05,High Value,PE
C008940,Customer_8940,customer_8940@example.com,2021-03-05,High Value,QC
C009182,Customer_9182,customer_9182@example.com,2021-03-05,High Value,ON
C003210,Customer_3210,customer_3210@example.com,2021-03-05,High Value,NS
C002293,Customer_2293,customer_2293@example.com,2021-03-05,High Value,PE
C006083,Customer_6083,customer_6083@example.com,2021-03-06,New,NB
C000719,Customer_719,customer_719@example.com,2021-03-06,New,NB
C008381,Customer_8381,customer_8381@example.com,2021-03-06,New,ON
C009930,Customer_9930,customer_9930@example.com,2021-03-06,Returning,AB
C003110,Customer_3110,customer_3110@example.com,2021-03-06,Returning,NL
C003255,Customer_3255,customer_3255@example.com,2021-03-07,Returning,NB
C001609,Customer_1609,customer_1609@example.com,2021-03-07,New,NL
C007698,Customer_7698,customer_7698@example.com,2021-03-07,Returning,PE
C000327,Customer_327,customer_327@example.com,2021-03-07,Returning,BC
C009634,Customer_9634,customer_9634@example.com,2021-03-07,High Value,AB
C007519,Customer_7519,customer_7519@example.com,2021-03-07,New,AB
C008876,Customer_8876,customer_8876@example.com,2021-03-07,New,NS
C002882,Customer_2882,customer_2882@example.com,2021-03-07,New,AB
C000566,Customer_566,customer_566@example.com,2021-03-08,New,PE
C004834,Customer_4834,customer_4834@example.com,2021-03-08,Returning,BC
C009912,Customer_9912,customer_9912@example.com,2021-03-08,Returning,PE
C003628,Customer_3628,customer_3628@example.com,2021-03-08,High Value,SK
C007295,Customer_7295,,2021-03-08,Returning,NL
C008858,Customer_8858,customer_8858@example.com,2021-03-08,New,QC
C000510,Customer_510,customer_510@example.com,2021-03-08,Returning,BC
C007383,Customer_7383,customer_7383@example.com,2021-03-09,Returning,NS
C004764,Customer_4764,customer_4764@example.com,2021-03-09,New,MB
C009397,Customer_9397,customer_9397@example.com,2021-03-09,Returning,SK
C001308,Customer_1308,customer_1308@example.com,2021-03-09,High Value,QC
C008956,Customer_8956,customer_8956@example.com,2021-03-10,Returning,SK
C009906,Customer_9906,customer_9906@example.com,2021-03-10,Returning,MB
C007990,Customer_7990,customer_7990@example.com,2021-03-10,New,MB
C006463,Customer_6463,customer_6463@example.com,2021-03-10,Returning,BC
C003293,Customer_3293,customer_3293@example.com,2021-03-10,Returning,NS
C006589,Customer_6589,customer_6589@example.com,2021-03-10,New,MB
C008423,Customer_8423,customer_8423@example.com,2021-03-11,High Value,ON
C001265,Customer_1265,customer_1265@example.com,2021-03-11,Returning,QC
C000854,Customer_854,customer_854@example.com,2021-03-11,New,NL
C006161,Customer_6161,customer_6161@example.com,2021-03-11,New,NB
C007199,Customer_7199,customer_7199@example.com,2021-03-11,Returning,NS
C003372,Customer_3372,customer_3372@example.com,2021-03-11,Returning,NB
C000189,Customer_189,customer_189@example.com,2021-03-11,High Value,SK
C005115,Customer_5115,customer_5115@example.com,2021-03-11,New,QC
C005374,Customer_5374,customer_5374@example.com,2021-03-12,New,AB
C005573,Customer_5573,customer_5573@example.com,2021-03-12,Returning,MB
C000097,Customer_97,customer_97@example.com,2021-03-13,Returning,AB
C001047,Customer_1047,customer_1047@example.com,2021-03-13,New,ON
C008711,Customer_8711,customer_8711@example.com,2021-03-13,New,ON
C003073,Customer_3073,customer_3073@example.com,2021-03-14,New,NL
C008847,Customer_8847,customer_8847@example.com,2021-03-14,Returning,SK
C000593,Customer_593,customer_593@example.com,2021-03-14,Returning,SK
C002182,Customer_2182,customer_2182@example.com,2021-03-14,Returning,AB
C004240,Customer_4240,customer_4240@example.com,2021-03-14,High Value,NB
C003084,Customer_3084,,2021-03-15,Returning,MB
C002967,Customer_2967,,2021-03-15,Returning,NL
C002667,Customer_2667,customer_2667@example.com,2021-03-15,Returning,NB
C003094,Customer_3094,customer_3094@example.com,2021-03-15,High Value,QC
C006785,Customer_6785,customer_6785@example.com,2021-03-15,Returning,ON
C007415,Customer_7415,customer_7415@example.com,2021-03-15,Returning,NB
C007330,Customer_7330,customer_7330@example.com,2021-03-15,Returning,QC
C005260,Customer_5260,customer_5260@example.com,2021-03-16,High Value,NB
C008008,Customer_8008,customer_8008@example.com,2021-03-16,Returning,AB
C008968,Customer_8968,customer_8968@example.com,2021-03-16,Returning,NL
C001402,Customer_1402,customer_1402@example.com,2021-03-16,New,PE
C005972,Customer_5972,customer_5972@example.com,2021-03-16,High Value,QC
C008094,Customer_8094,customer_8094@example.com,2021-03-16,Returning,SK
C003968,Customer_3968,customer_3968@example.com,2021-03-17,New,ON
C001251,Customer_1251,customer_1251@example.com,2021-03-17,High Value,NS
C003745,Customer_3745,customer_3745@example.com,2021-03-17,Returning,AB
C006475,Customer_6475,customer_6475@example.com,2021-03-17,New,NS
C008019,Customer_8019,customer_8019@example.com,2021-03-18,New,NB
C003275,Customer_3275,customer_3275@example.com,2021-03-19,New,SK
C008722,Customer_8722,customer_8722@example.com,2021-03-19,New,NL
C009124,Customer_9124,,2021-03-19,Returning,NB
C006668,Customer_6668,customer_6668@example.com,2021-03-19,High Value,PE
C006477,Customer_6477,customer_6477@example.com,2021-03-19,New,NL
C009928,Customer_9928,customer_9928@example.com,2021-03-20,High Value,PE
C009747,Customer_9747,customer_9747@example.com,2021-03-20,New,QC
C001786,Customer_1786,customer_1786@example.com,2021-03-20,Returning,QC
C002253,Customer_2253,customer_2253@example.com,2021-03-20,High Value,NL
C000313,Customer_315,customer_315@example.com,2021-03-21,New,PE
C007404,Customer_7404,customer_7404@example.com,2021-03-21,New,NS
C001709,Customer_1709,customer_1709@example.com,2021-03-21,Returning,SK
C002162,Customer_2162,customer_2162@example.com,2021-03-21,Returning,AB
C001107,Customer_1107,customer_1107@example.com,2021-03-21,High Value,NL
C004499,Customer_4499,customer_4499@example.com,2021-03-22,High Value,ON
C009744,Customer_9744,customer_9744@example.com,2021-03-22,Returning,SK
C007099,Customer_7099,customer_7099@example.com,2021-03-22,High Value,AB
C002487,Customer_2487,customer_2487@example.com,2021-03-22,New,BC
C006126,Customer_6126,customer_6126@example.com,2021-03-22,New,NL
C005210,Customer_1906,customer_1906@example.com,2021-03-22,High Value,SK
C009384,Customer_9384,customer_9384@example.com,2021-03-22,New,PE
C005612,Customer_5612,customer_5612@example.com,2021-03-22,New,PE
C001811,Customer_1811,customer_1811@example.com,2021-03-22,New,MB
C007027,Customer_7027,customer_7027@example.com,2021-03-22,High Value,SK
C002687,Customer_2687,customer_2687@example.com,2021-03-22,Returning,BC
C005878,Customer_5878,customer_5878@example.com,2021-03-22,Returning,QC
C009969,Customer_9969,customer_9969@example.com,2021-03-23,Returning,SK
C009040,Customer_9040,customer_9040@example.com,2021-03-23,New,MB
C006385,Customer_6385,customer_6385@example.com,2021-03-23,New,SK
C001892,Customer_1892,customer_1892@example.com,2021-03-23,New,AB
C005655,Customer_5655,customer_5655@example.com,2021-03-23,New,ON
C009885,Customer_9885,customer_9885@example.com,2021-03-23,Returning,PE
C006006,Customer_6006,customer_6006@example.com,2021-03-23,New,PE
C002751,Customer_2751,customer_2751@example.com,2021-03-23,High Value,BC
C000857,Customer_857,customer_857@example.com,2021-03-23,Returning,ON
C000119,Customer_119,customer_119@example.com,2021-03-24,New,PE
C003278,Customer_3278,customer_3278@example.com,2021-03-24,Returning,BC
C007243,Customer_7243,customer_7243@example.com,2021-03-24,Returning,SK
C003482,Customer_3482,customer_3482@example.com,2021-03-24,New,NB
C003878,Customer_3878,customer_3878@example.com,2021-03-24,Returning,NL
C003570,Customer_3570,customer_3570@example.com,2021-03-25,Returning,SK
C000831,Customer_831,customer_831@example.com,2021-03-25,Returning,AB
C001013,Customer_1013,customer_1013@example.com,2021-03-25,New,MB
C001454,Customer_1454,customer_1454@example.com,2021-03-25,New,QC
C005328,Customer_5328,customer_5328@example.com,2021-03-25,New,NB
C002100,Customer_2100,customer_2100@example.com,2021-03-26,New,NB
C001515,Customer_1515,customer_1515@example.com,2021-03-26,New,SK
C003386,Customer_3386,customer_3386@example.com,2021-03-26,New,SK
